timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1622149979013486,-16,7,13,1,3,5,-22,0
1622149979013486,1,2,-12,0,18,-16,19,-9
1622149979014421,-1,1,6,-2,43,17,-19,-16
1622149979014421,16,-4,-5,-5,-69,1,37,18
1622149979028503,-5,-6,-4,1,49,-14,-32,-9
1622149979028503,-1,13,3,2,-24,-5,2,10
1622149979035492,0,-11,3,-1,27,20,7,-7
1622149979035492,-5,-8,-5,-2,-19,-51,-20,-4
1622149979059424,16,22,6,1,0,32,25,10
1622149979059424,-10,-3,1,-2,-28,-10,-11,-22
1622149979060422,6,-16,-8,9,26,14,-10,14
1622149979060422,-1,11,-7,-7,7,-3,-8,6
1622149979073567,-5,-7,0,-4,-28,-4,23,2
1622149979073567,2,-2,3,2,13,14,3,-6
1622149979073791,1,3,2,9,4,-14,-11,6
1622149979073791,-8,-10,2,0,-10,24,14,-6
1622149979089451,-4,-1,-12,-6,-13,-29,-14,0
1622149979089451,-2,-4,5,-4,7,9,8,5
1622149979094995,3,-3,0,-2,-10,-5,13,5
1622149979094995,0,1,3,12,19,-19,-6,10
1622149979111952,13,1,0,-4,-22,11,6,-20
1622149979111952,-26,-18,-22,-13,1,6,-21,11
1622149979117797,0,-4,11,-2,11,-2,20,4
1622149979117797,12,39,6,5,-10,3,-25,-2
1622149979133356,4,2,-4,2,11,23,18,5
1622149979133356,-1,-16,-1,6,16,-10,3,0
1622149979133356,-4,8,-6,-6,-43,-16,-23,-1
1622149979133356,-8,-9,-5,-12,3,5,-4,-27
1622149979149364,2,-5,1,8,-1,7,2,-5
1622149979149364,7,2,-7,-1,-13,-18,-17,6
1622149979155381,-11,-10,5,-2,11,6,11,-3
1622149979155381,-5,-4,3,3,17,10,-28,-10
1622149979171050,14,8,-5,0,-4,3,13,-19
1622149979171050,-16,-10,0,-8,-19,-3,12,0
1622149979177935,18,-3,-6,3,7,5,-9,-1
1622149979177935,-15,2,-1,-1,-11,-19,-7,3
1622149979192932,-6,-17,-4,-5,2,-3,5,3
1622149979192932,4,-16,6,-3,-5,2,-23,-9
1622149979199383,6,44,7,0,14,1,8,4
1622149979199383,4,-5,-5,2,14,15,43,24
