timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1622149274330639,-4,-1,1,-11,1,14,15,10
1622149274330639,1,-2,-10,-21,-27,-30,-32,-8
1622149274331638,0,0,4,5,3,24,-7,11
1622149274331638,-1,-6,2,2,-7,-22,-7,6
1622149274344904,4,8,-1,2,-5,-19,17,-32
1622149274344904,4,-6,2,0,20,27,-7,20
1622149274353238,-3,5,-1,22,22,3,56,19
1622149274353238,2,-12,1,-36,-31,-18,3,-10
1622149274369830,1,1,-7,0,-11,22,-42,3
1622149274369830,3,14,2,7,2,31,17,8
1622149274370794,-8,-4,-7,-17,-26,-30,-31,-2
1622149274370794,10,7,13,23,24,4,-40,-6
1622149274382816,-7,-13,-11,-3,11,14,102,23
1622149274382816,-9,7,10,0,-7,-6,-99,-46
1622149274390774,3,4,-11,-14,-29,1,-21,-8
1622149274390774,0,-2,-1,9,24,-22,14,-5
1622149274406727,0,-1,10,-20,-37,16,34,14
1622149274406727,-3,-6,-15,-14,26,38,-21,-4
1622149274412710,-2,-2,-3,-7,18,-29,35,0
1622149274412710,5,-1,-5,-2,-7,10,-63,-20
1622149274427716,-2,-10,-3,18,-1,-5,12,2
1622149274427716,-1,3,3,9,-42,-7,38,11
1622149274443836,11,5,-5,2,39,21,-17,7
1622149274443836,-25,3,4,-31,-44,-16,28,38
1622149274445799,7,-5,-6,-6,13,-13,-34,-17
1622149274445799,-2,-4,8,-7,16,3,-9,-2
1622149274450785,-2,-3,-4,-4,-21,0,0,-9
1622149274450785,8,4,9,13,9,-17,29,15
1622149274465772,-12,-3,-1,20,9,7,0,-1
1622149274465772,4,-10,-10,-23,26,-13,-54,3
1622149274472726,6,9,4,4,-31,31,48,10
1622149274472726,-2,-13,-9,-15,19,-1,-4,-29
1622149274489830,-11,1,-1,9,-4,-24,-61,-28
1622149274489830,22,-4,13,15,10,-3,58,41
1622149274495815,-18,5,-2,5,-4,24,-27,-22
1622149274495815,6,-2,-4,-34,-25,-6,-3,0
1622149274502824,1,-3,0,-15,7,-1,12,0
1622149274502824,-8,2,1,11,-7,8,21,13
1622149274510855,2,-7,5,2,-7,-18,0,6
1622149274510855,19,-4,-9,-10,7,26,14,-11
1622149274526682,-24,8,8,33,3,-12,-23,0
1622149274526682,-9,-8,-5,-24,-11,2,30,-19
1622149274533330,8,-4,1,-7,4,-8,-45,11
1622149274533330,0,3,-2,29,12,4,-29,-10
1622149274547785,13,4,9,-24,-34,11,16,6
1622149274547785,3,-6,-8,19,19,10,41,10
1622149274572901,-5,-6,-9,-21,-14,-39,-7,-7
1622149274572901,-8,3,-5,18,16,19,-30,9
1622149274574555,-9,-1,-4,-2,11,-6,-13,-13
1622149274574555,3,-6,-9,-6,-21,-19,25,-7
1622149274574555,0,-1,9,-10,11,-2,10,11
1622149274574555,2,-6,-5,-1,-8,7,-3,10
1622149274585894,0,9,3,15,-15,-5,-5,2
1622149274585894,-6,-2,-4,-15,19,-21,-5,-18
1622149274592974,-1,1,3,27,8,11,-3,-6
1622149274592974,0,-4,-3,-21,-5,17,0,-10
1622149274616901,23,-3,-3,7,2,-19,-5,8
1622149274616901,-29,2,3,9,-8,10,18,-8
1622149274617919,0,2,-3,-4,45,-8,-52,3
1622149274617919,-4,-4,-2,2,-28,4,31,-4
1622149274630844,6,2,-5,-15,-30,0,10,7
1622149274630844,9,-5,6,13,16,3,-8,-8
1622149274631842,-14,6,-1,-4,5,2,-9,8
1622149274631842,-3,-3,-2,17,8,14,-9,-35
1622149274646819,1,1,1,-13,13,2,34,17
1622149274646819,5,-3,-4,1,2,-2,-27,0
1622149274652804,-4,-13,-7,-21,-37,-11,18,4
1622149274652804,-3,15,9,8,37,-12,-19,-4
1622149274668297,-7,-2,5,7,-10,-29,-1,-12
1622149274668297,0,4,-2,-14,-2,14,22,18
1622149274684031,2,-5,-8,1,7,2,-18,-11
1622149274684031,4,0,19,23,7,-15,-8,9
1622149274691039,20,0,-4,-7,-17,2,2,-3
1622149274691039,-24,-3,-3,-9,-14,15,-1,-6
1622149274692012,2,2,-2,1,-10,-7,6,4
1622149274692012,-12,-8,-11,-17,-30,-7,-27,-49
1622149274705904,2,-1,0,7,9,-3,10,14
1622149274705904,9,-3,-3,-17,-19,-2,-78,-14
1622149274720822,-3,3,-2,19,16,8,68,15
1622149274720822,2,-1,0,-10,-15,-5,-1,16
1622149274727876,-12,-10,-9,-1,2,0,-18,-12
1622149274727876,8,9,3,0,15,0,23,5
1622149274736475,-7,-8,-7,1,-14,20,33,-8
1622149274736475,-1,4,11,-18,12,-36,-18,15
1622149274767424,7,-1,-3,9,-27,3,-17,0
1622149274767424,-3,4,1,8,31,0,-4,10
1622149274768397,0,1,8,10,16,-3,0,-12
1622149274768397,4,-11,-16,-15,-17,18,-2,5
1622149274769391,-18,9,-4,5,25,-10,21,-2
1622149274769391,1,-3,-2,1,-5,6,18,3
1622149274772535,26,1,4,-1,-6,-42,-46,-17
1622149274772535,-28,4,-9,-6,-11,31,-1,6
1622149274787913,0,-2,1,3,26,-21,-14,-4
1622149274787913,1,-5,-9,-13,-13,-8,18,18
1622149274795988,1,-3,-1,5,11,19,22,-1
1622149274795988,6,1,-5,-10,-20,-12,19,17
1622149274810923,1,-1,-1,-21,28,9,-2,-12
1622149274810923,7,0,5,18,1,-23,-6,-7
1622149274811922,-8,-4,-5,-12,11,19,-26,1
1622149274811922,0,-4,0,16,-10,-13,4,-19
1622149274825779,-1,1,0,-1,4,18,22,25
1622149274825779,-1,-6,-4,-6,-3,17,-24,-26
1622149274832786,-5,-1,4,-4,-27,-14,-12,20
1622149274832786,2,-6,-9,-4,19,8,21,-11
1622149274847844,-1,5,0,2,2,-20,-24,13
1622149274847844,0,-11,1,19,-21,3,-11,-1
1622149274855822,-11,15,-1,-18,7,-6,-9,-4
1622149274855822,12,-4,-12,-12,0,16,2,1
