timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1615922447498158,-2,-1,14,4,9,-7,-4,-4
1615922447498158,0,-2,8,9,3,3,-1,0
1615922447506136,-1,-1,-9,-4,-9,0,-2,-3
1615922447506136,-1,0,9,7,-8,-2,-1,0
1615922447520099,1,-1,-6,-7,7,2,2,1
1615922447520099,-2,-1,-7,-11,-12,-2,1,-1
1615922447529074,-1,-1,9,8,-4,1,2,-1
1615922447529074,-3,-3,-16,1,7,-5,-2,-3
1615922447544034,2,0,-12,-17,-7,-2,0,1
1615922447544034,-3,0,19,17,-24,-1,-2,-1
1615922447545032,2,6,32,5,28,13,2,2
1615922447545032,-1,-2,-16,-3,-7,0,-2,-1
1615922447558521,-3,-4,-10,-6,-15,-9,-2,-1
1615922447558521,3,2,10,2,4,2,1,0
1615922447566497,-1,-2,-13,-18,-11,-1,-3,-2
1615922447566497,1,2,20,23,4,2,-2,2
1615922447580459,-2,-2,2,-2,-2,-5,-1,-3
1615922447580459,-5,-4,-16,-16,-6,-2,-2,-3
1615922447588438,4,1,14,8,8,-5,0,4
1615922447588438,-2,-4,0,-6,-23,-7,-1,-1
1615922447604466,-2,0,-24,-4,5,0,-2,1
1615922447604466,1,5,13,9,20,1,1,-1
1615922447605415,-2,-4,-19,-10,-20,-5,-3,-4
1615922447605415,1,-1,-20,-10,5,-6,-2,-1
1615922447618406,-1,-5,8,8,21,4,0,0
1615922447618406,1,1,-23,-16,-14,-11,1,2
1615922447626358,-3,-2,-4,6,13,0,-2,-3
1615922447626358,-1,-5,-11,0,-8,-4,-1,-2
1615922447641446,0,0,2,-16,-4,10,2,-1
1615922447641446,-3,-1,-7,11,1,-14,-4,-5
1615922447648430,0,4,16,13,-1,-3,0,0
1615922447648430,-4,-2,-10,-7,23,0,-3,-3
1615922447664387,-2,-1,-11,-6,33,13,2,-2
1615922447664387,0,0,24,6,-21,0,-1,2
1615922447665409,-2,1,-10,-8,-18,-4,-1,-1
1615922447665409,-1,0,-7,-7,46,6,-2,-2
1615922447678355,1,0,8,11,1,-7,-2,-1
1615922447678355,0,-1,5,2,12,9,0,3
1615922447686366,0,-4,-19,-9,-3,-5,-2,-3
1615922447686366,1,4,21,3,-6,2,3,2
1615922447717272,0,-2,6,0,-19,-4,-2,-1
1615922447717272,-3,-3,-16,-5,6,-4,-3,-2
1615922447717272,2,-3,-1,-1,-8,3,0,1
1615922447717272,-1,-3,-10,-11,-24,-13,-3,-1
1615922447724228,0,4,25,13,-11,-4,0,2
1615922447724228,-1,-5,-18,-10,9,4,1,-1
1615922447725225,-2,1,19,2,4,10,-1,0
1615922447725225,0,0,-9,3,15,-15,-2,-1
1615922447738190,-2,-2,10,12,1,-1,-1,-2
1615922447738190,0,1,-15,-9,0,7,0,1
1615922447746708,-3,-3,11,-3,4,-3,-3,-3
1615922447746708,0,-5,-18,-13,-7,1,-1,0
1615922447760700,0,4,26,22,3,2,1,2
1615922447760700,0,-3,-5,-1,22,1,0,-2
1615922447768679,0,0,-14,-11,-1,3,1,1
1615922447768679,-3,-1,-4,-1,-15,-2,-3,-2
1615922447784637,-1,-1,-6,-12,-7,-11,-3,-1
1615922447784637,0,-2,4,1,-4,2,-1,0
1615922447785607,-2,-3,-9,-9,33,-1,-1,-4
1615922447785607,-3,-1,25,9,-45,-2,-1,-2
1615922447797574,3,3,2,8,-6,2,1,-2
1615922447797574,0,1,11,6,2,0,0,1
1615922447806550,-1,-2,-18,-12,-6,-6,0,1
1615922447806550,1,3,7,8,29,6,-1,-1
1615922447820513,-2,-3,6,-10,-12,-4,-4,-3
1615922447820513,-3,-1,-9,-9,-1,8,-1,-1
1615922447835498,-3,-4,2,12,-5,-17,-2,-3
1615922447835498,-1,-1,-7,-12,-19,1,0,-1
1615922447843451,-3,-3,-14,-6,-22,1,0,0
1615922447843451,1,-4,-14,-4,18,-1,-1,0
1615922447852448,1,3,4,-3,12,0,-3,-2
1615922447852448,-2,-7,-11,0,21,3,0,-2
1615922447858429,1,4,-1,-2,-11,-4,0,2
1615922447858429,-3,-4,0,-1,-37,-9,-3,-6
1615922447867405,-2,-6,-15,-8,-6,-1,0,3
1615922447867405,0,1,23,11,6,-1,-3,0
1615922447880373,-3,1,1,1,-67,-1,-1,-4
1615922447880373,-1,-3,-18,-19,18,3,-1,0
1615922447889472,0,3,32,25,-18,-2,1,-2
1615922447889472,1,4,-4,-6,3,-2,0,1
1615922447903439,-2,-3,-10,-5,17,6,-1,2
1615922447903439,-2,1,7,2,-9,-17,-4,-3
1615922447920546,-1,-4,4,-6,-11,7,-2,-2
1615922447920546,1,1,-4,3,25,0,1,2
1615922447920546,-2,-4,22,11,-13,-3,0,-3
1615922447920546,0,2,15,-1,4,5,2,0
1615922447926507,0,0,-13,5,-5,5,-1,0
1615922447926507,-4,-5,-5,-13,14,2,-1,-1
1615922447940469,2,1,-4,-2,23,0,2,1
1615922447940469,-1,-1,17,-5,-6,0,-2,-1
1615922447949445,0,-3,-16,-1,-19,-9,-2,-1
1615922447949445,1,6,33,19,24,-3,-2,-1
1615922447963407,-4,-5,-21,-20,2,-1,-3,-2
1615922447963407,1,1,16,11,-59,2,1,2
1615922447972383,-7,-1,-7,-6,26,0,0,-7
1615922447972383,-2,-3,-21,-11,-23,1,2,-4
1615922447994324,-1,0,10,11,18,-12,-4,-1
1615922447994324,-1,0,9,10,16,2,-1,0
1615922447996319,3,3,1,-7,-2,1,0,2
1615922447996319,-2,-3,-3,5,-17,0,-2,-1
1615922448000335,1,-3,-14,-16,40,10,0,1
1615922448000335,2,-1,-1,5,-49,-3,0,1
1615922448009285,0,-4,3,2,-7,-2,-1,-1
1615922448009285,0,4,3,0,16,-11,-2,0
1615922448023293,-2,-3,-27,-12,-9,1,-1,-2
