timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1615920447178459,5,2,12,2,1,2,0,2
1615920447178459,-9,-4,-12,5,1,3,4,-1
1615920447193420,7,4,7,-3,-3,-6,4,0
1615920447193420,-13,-5,-9,0,8,-5,-4,-4
1615920447200401,-8,-4,-1,-16,-21,-6,-3,-3
1615920447200401,11,2,-6,26,5,9,0,3
1615920447224354,-8,0,3,-9,-1,2,1,-3
1615920447224354,3,2,-1,-11,-6,7,1,1
1615920447230347,-2,-9,-7,8,2,-24,-12,-3
1615920447230347,-9,1,5,-8,-6,9,-8,-2
1615920447231319,-8,-6,-8,3,4,11,8,2
1615920447231319,14,2,10,-4,-8,-14,-5,-1
1615920447239300,-1,2,-2,-1,7,-1,3,1
1615920447239300,3,1,2,15,10,5,6,0
1615920447253286,-9,-5,-10,6,7,-7,-4,-2
1615920447253286,-17,-4,1,-26,-15,7,-6,-2
1615920447260245,0,2,2,15,8,4,1,1
1615920447260245,8,0,0,-3,0,-8,3,0
1615920447275201,-3,2,-7,-7,0,3,-3,-3
1615920447275201,-3,-3,-7,12,4,-5,3,-4
1615920447282281,4,0,-1,-4,-1,-1,-14,2
1615920447282281,-6,-2,9,-12,-5,4,-2,-2
1615920447290185,-1,-3,-5,13,8,-6,3,2
1615920447290185,4,2,4,-6,-8,2,4,0
1615920447299137,0,-2,-4,12,10,5,3,-1
1615920447299137,6,-1,8,19,7,-5,-3,0
1615920447321105,7,-1,-6,-25,-18,-7,-6,-2
1615920447321105,4,2,7,1,4,0,-18,0
1615920447323100,0,-1,2,5,3,4,3,-3
1615920447323100,-1,0,-6,-23,-11,0,2,0
1615920447335068,-2,-1,5,22,9,8,-21,-2
1615920447335068,8,0,-3,-13,-6,-9,7,3
1615920447344044,-1,-4,-2,-15,-5,1,-11,-4
1615920447344044,0,-5,-10,7,8,-1,7,-1
1615920447359007,1,2,8,4,-9,6,18,3
1615920447359007,-5,-4,-2,0,2,0,5,-1
1615920447360006,-1,2,-2,-10,-3,-4,-11,0
1615920447360006,-18,-2,-4,-7,-3,-5,-1,-5
1615920447381055,-2,-3,-1,-3,3,6,-6,-2
1615920447381055,0,-4,-12,9,4,-3,-3,-1
1615920447382940,-3,3,12,21,2,0,-3,-2
1615920447382940,-2,0,0,-33,-13,-4,-5,0
1615920447395933,6,0,-5,10,11,-8,15,0
1615920447395933,-4,-1,9,20,0,5,-5,-3
1615920447402913,2,-2,-6,-14,-5,-1,9,-1
1615920447402913,-7,-4,-9,11,-5,4,-6,-1
1615920447418847,-2,1,4,-17,-5,-4,-16,1
1615920447418847,4,-2,3,2,-2,1,44,4
1615920447420838,-9,-5,-6,-12,1,7,-24,-4
1615920447420838,8,4,3,2,-2,-6,-11,-2
1615920447432806,-8,-5,-13,-2,3,-3,44,0
1615920447432806,8,3,6,4,-1,5,-42,-6
1615920447439813,-6,1,1,14,3,-10,0,0
1615920447439813,-1,-2,-2,-10,-3,6,4,1
1615920447464265,0,-1,4,-1,0,-16,-15,-1
1615920447464265,4,0,-12,-12,-7,-2,3,1
1615920447465167,0,-2,-4,3,1,2,2,-1
1615920447465167,-8,0,0,-11,-4,-3,-11,-2
1615920447479143,7,2,14,25,1,2,1,0
1615920447479143,-13,-6,-7,-23,-1,1,1,-3
1615920447480099,14,2,-5,26,8,-5,13,0
1615920447480099,-3,-2,-3,-2,-5,-2,27,1
1615920447493067,-9,-2,-2,-1,1,1,-53,-6
1615920447493067,-16,-2,-2,5,5,3,-2,-4
1615920447500048,0,-4,-11,-24,-18,-24,-3,-2
1615920447500048,3,3,17,9,4,1,-4,-3
1615920447516005,-1,2,-5,-7,-2,0,15,1
1615920447516005,4,1,5,-14,-11,3,-9,2
1615920447521989,-3,0,-3,19,19,11,2,-1
1615920447521989,-3,-6,-4,24,0,-4,-3,-3
1615920447538944,-5,-1,-3,-11,-5,-4,-6,-1
1615920447538944,4,1,-7,7,0,-5,1,-2
1615920447540939,2,0,-3,-31,-10,6,7,4
1615920447540939,-12,-2,-1,10,14,1,4,-2
1615920447551938,2,-1,2,-4,-3,-1,-33,-7
1615920447551938,18,-3,-5,0,0,3,11,2
1615920447561888,-9,-3,1,11,-6,-10,3,-3
1615920447561888,10,5,4,-4,4,1,-14,-1
1615920447575886,-5,-4,-4,-8,-7,2,20,0
1615920447575886,-3,0,-3,2,0,-4,5,1
1615920447582856,2,2,12,-21,-3,1,-24,-1
1615920447582856,2,-4,-7,-2,-4,0,21,1
1615920447598917,0,1,1,18,7,1,9,-1
1615920447598917,0,1,-1,-8,-1,2,8,0
1615920447600808,0,0,0,24,17,2,-19,-2
1615920447600808,-3,-6,-7,-5,-6,-13,-9,0
1615920447612775,9,2,3,-13,-4,10,11,1
1615920447612775,-7,-3,2,10,0,-8,-8,-3
1615920447621747,-4,1,2,11,10,12,9,-1
1615920447621747,10,0,0,-3,-3,6,-1,0
1615920447635736,-2,0,0,-6,-6,-6,-5,1
1615920447635736,-8,-4,-11,-7,3,-4,-4,-4
1615920447642717,4,0,14,-8,-14,-8,3,-2
1615920447642717,-1,-2,-3,12,5,5,4,-1
1615920447658648,-1,1,-10,-35,-20,-8,-4,0
1615920447658648,-2,2,11,21,10,8,9,0
1615920447660642,-5,-5,-12,-10,-11,-3,-18,-1
1615920447660642,1,-2,-2,-13,-1,-14,-8,-1
1615920447672612,-3,-1,1,-2,-2,0,13,-4
1615920447672612,0,0,-2,13,6,4,-4,-1
1615920447681586,-3,-3,-3,-8,-3,-1,4,-2
1615920447681586,-9,-5,1,-6,-8,1,-6,-1
1615920447695578,4,1,3,6,6,9,0,3
1615920447695578,-2,0,3,3,-2,-6,4,-2
1615920447702629,0,-1,0,9,6,11,16,2
1615920447702629,5,2,0,-1,-2,-5,5,1
1615920447718488,-9,-1,13,-3,-1,-9,7,0
1615920447718488,2,-2,-11,-25,-6,-2,-5,1
1615920447720483,-2,-2,-9,32,11,5,-1,0
1615920447720483,2,2,4,-11,0,-2,7,-1
1615920447732561,-4,-6,-8,10,5,-4,-19,-3
1615920447732561,-2,1,0,5,-3,3,17,0
1615920447741428,-5,-3,-1,-39,-19,-8,1,-1
1615920447741428,2,-1,-3,3,4,3,6,0
1615920447755390,-4,-4,-7,24,11,-4,1,-3
1615920447755390,8,-3,-6,-9,-3,-14,-18,0
1615920447770408,3,3,4,-4,-7,2,22,0
1615920447770408,-1,1,13,-2,2,5,-22,-1
1615920447778343,2,3,-7,-5,-4,2,-2,3
1615920447778343,-6,-2,5,10,6,-2,-24,-4
1615920447780333,7,-3,-14,-15,-1,-4,3,-2
1615920447780333,-2,0,12,7,-2,-5,-1,-3
1615920447792330,2,-2,0,3,-2,5,8,1
1615920447792330,-10,1,-4,12,7,0,-4,1
1615920447801209,-2,1,1,-15,-9,2,-4,-2
1615920447801209,-8,-5,-12,-3,-2,-3,-7,-1
1615920447815172,-2,-2,3,8,10,9,2,-2
1615920447815172,4,-1,-3,-17,-17,-14,2,-1
1615920447830098,-1,-1,4,-5,-3,6,-3,0
1615920447830098,2,-1,-11,1,4,-7,3,1
1615920447839077,-5,-1,0,-1,-2,0,-5,-3
1615920447839077,-10,-4,-6,1,0,5,1,0
1615920447841071,16,4,6,21,9,0,-1,0
1615920447841071,-7,2,2,-29,-19,0,-4,1
1615920447852067,6,-2,-3,7,10,-5,14,-2
1615920447852067,-4,-2,2,-21,-16,-11,-15,-1
1615920447861018,-12,-3,-6,11,7,-8,-27,-1
1615920447861018,0,1,5,8,7,16,15,-4
1615920447876108,0,-1,-7,-9,-10,-13,-8,0
1615920447876108,3,3,11,8,6,5,-3,-2
1615920447882092,-2,0,-1,-2,-4,9,17,2
1615920447882092,2,-8,-3,6,-2,-16,-13,-1
1615920447899047,-6,-4,-9,-14,-6,-1,-5,-2
1615920447899047,0,-2,-2,18,9,4,14,-1
1615920447900040,6,0,-2,-12,-7,-7,-11,1
1615920447900040,-1,-2,-3,-6,4,7,14,-1
1615920447912008,1,2,-4,-6,-13,-2,-2,-2
1615920447912008,-12,-3,-3,13,10,0,-8,-2
1615920447921213,-4,-1,2,-6,-4,-1,18,2
1615920447921213,4,-1,-12,-8,-7,0,-45,-6
1615920447936193,0,0,10,-9,-1,-2,0,0
1615920447936193,-2,-2,-11,6,0,0,-4,-1
1615920447944175,2,0,6,-20,-14,-18,-13,-5
1615920447944175,1,5,3,16,10,-4,14,1
1615920447959162,-1,-2,2,10,9,10,4,0
1615920447959162,-2,-3,-3,3,-1,3,1,0
1615920447960147,-8,-5,-4,4,1,4,5,2
1615920447960147,9,2,-4,-13,-5,-5,2,1
1615920447981404,1,-1,-1,-11,-7,-1,-3,1
1615920447981404,5,-1,1,9,10,2,5,-2
1615920447983374,-9,-2,-2,12,5,-1,4,-1
1615920447983374,15,-1,-4,-12,-14,0,-3,-3
1615920447995412,-10,-2,-4,-9,-1,-1,1,-3
1615920447995412,0,-2,8,19,7,-8,0,-2
1615920448002353,-2,-1,-7,-10,-3,3,-1,-1
1615920448002353,-9,-4,0,9,7,3,5,-1
1615920448018554,11,3,-5,-23,-20,-1,-11,-1
1615920448018554,4,1,0,7,-2,-13,9,3
1615920448020449,-1,1,8,2,1,2,12,-4
1615920448020449,-9,-1,5,8,-1,-9,-13,-1
1615920448032199,-3,-3,-5,-7,-2,-1,8,0
1615920448032199,2,-1,3,-3,0,13,7,2
1615920448041068,-1,-5,-7,-4,-10,-26,3,-2
1615920448041068,-7,2,1,-20,0,4,-11,1
1615920448056028,11,6,6,26,6,1,-2,3
1615920448056028,-9,0,-5,-15,-7,11,-10,-7
1615920448062118,6,4,12,15,11,4,15,4
1615920448062118,-5,-5,-9,-33,-24,-9,3,-2
1615920448079087,-12,-6,-2,18,10,-3,-8,-3
1615920448079087,3,-1,-2,-9,0,-4,1,-1
1615920448080144,9,2,3,-7,-6,9,-14,-3
1615920448080144,-8,-2,-3,21,12,-5,4,-2
1615920448092080,0,0,-4,8,5,-3,6,-1
