timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1615919238335578,-1,-1,-2,-4,-7,0,4,1
1615919238335578,-2,-3,-5,-14,-8,-7,-13,-5
1615919238336552,0,-1,-2,12,6,2,-3,-1
1615919238336552,-1,0,10,2,-8,-2,-11,0
1615919238358595,0,-1,-3,-12,7,6,2,0
1615919238358595,-1,-1,1,-2,-3,-2,9,0
1615919238359591,0,-1,-5,2,-5,-2,-8,1
1615919238359591,0,3,9,2,2,-2,2,-8
1615919238373580,-1,-3,-5,-6,-3,-5,-1,2
1615919238373580,-1,0,-1,7,-3,0,-7,-2
1615919238374552,0,-1,2,0,4,-1,9,-1
1615919238374552,-4,-1,-1,-4,-1,-6,-22,-6
1615919238395565,-1,1,2,1,-17,-3,-2,-2
1615919238395565,-1,-1,-1,4,16,6,4,-2
1615919238396550,-2,-4,-2,-11,-8,-3,-1,-2
1615919238396550,-1,-2,-7,-4,1,1,-4,1
1615919238418570,-2,-4,-15,-3,-5,-3,-1,-1
1615919238418570,-1,4,18,15,-1,-3,-15,2
1615919238418570,-2,-3,-5,-3,-4,-3,26,-4
1615919238418570,0,-1,-2,8,5,1,-4,1
1615919238433710,0,0,4,-20,-4,-2,24,5
1615919238433710,-3,-3,-5,6,0,-1,2,0
1615919238433710,-1,3,4,-5,-2,1,-9,-1
1615919238433710,-2,-3,-3,3,-2,-5,1,-1
1615919238456203,-1,-2,-1,4,0,1,0,-1
1615919238456203,-1,-3,-8,-9,1,-5,-19,-1
1615919238456904,-1,1,11,13,-2,3,7,5
1615919238456904,1,0,-4,-2,7,3,-1,3
1615919238478190,-1,-3,-6,-1,2,-2,-8,-3
1615919238478190,0,-1,14,-9,-4,0,1,-6
1615919238479451,1,0,-9,-2,5,-1,-9,-3
1615919238479451,-1,-2,-3,-12,-21,-1,2,4
1615919238493312,-1,0,1,14,9,0,-9,-3
1615919238493312,0,-1,-1,-8,-3,-1,13,1
1615919238494309,-2,-4,-2,-7,0,-1,-24,-5
1615919238494309,-1,3,0,-2,1,-1,-1,-2
1615919238515303,-1,-2,-3,8,1,0,-2,-1
1615919238515303,-1,-3,-13,-7,-5,-2,9,0
1615919238516301,1,-2,6,-1,-4,-2,3,1
1615919238516301,0,-3,-4,-12,0,-1,-10,-2
1615919238538680,-1,-2,-5,-2,-7,0,-2,-1
1615919238538680,-1,-2,7,8,6,0,-4,1
1615919238538822,-1,0,-12,-11,-3,0,-7,-7
1615919238538822,0,-1,-2,24,8,4,5,13
1615919238552907,0,1,0,-8,-7,-5,-8,5
1615919238552907,-4,-4,-5,1,-5,-4,8,-5
1615919238553907,-2,0,3,-12,-2,4,0,0
1615919238553907,1,1,-4,10,0,-1,-3,-2
1615919238575862,-1,-1,-1,2,5,-3,-1,0
1615919238575862,0,-2,-9,6,-2,1,-5,0
1615919238576331,0,1,10,-9,0,-1,0,-1
1615919238576331,-1,0,-2,-8,-1,-1,-14,-1
1615919238597782,-2,-2,0,-7,-6,-1,7,-6
1615919238597782,0,2,4,23,4,1,2,-1
1615919238598822,-1,-3,-6,-9,-10,0,4,-1
1615919238598822,-2,-4,-11,-16,0,2,-1,-2
1615919238614714,0,1,5,-4,0,-1,6,-1
1615919238614714,1,1,9,-1,-2,0,-10,1
1615919238615688,0,-1,-5,13,-3,-3,0,1
1615919238615688,0,-1,0,0,2,-2,5,-4
1615919238635634,-2,-2,-4,-4,-2,2,-10,-8
1615919238635634,0,0,1,-15,-3,-2,8,1
1615919238636630,-1,0,0,3,-2,-3,13,3
1615919238636630,-2,-3,4,-3,1,-3,-13,-2
1615919238657855,0,2,1,11,4,2,10,6
1615919238657855,-3,-2,-5,-3,-1,1,-25,0
1615919238658852,1,-1,-5,1,0,-2,1,-4
1615919238658852,-1,-1,18,4,1,-2,-2,-3
1615919238673048,2,-1,-5,-1,-7,-2,21,-1
1615919238673048,0,1,-1,-7,-5,-5,-7,0
