timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1615919075543600,13,-3,-2,-3,12,3,-6,-4
1615919075543600,-4,-1,2,-5,-20,-22,-8,-1
1615919075544598,3,3,4,9,6,6,3,0
1615919075544598,0,1,-4,3,14,4,-4,1
1615919075557563,5,1,1,2,-3,-6,11,0
1615919075557563,-3,3,-1,-5,-19,4,-12,-3
1615919075564544,-3,-2,-2,-4,9,-4,2,1
1615919075564544,2,-4,6,4,-11,9,-7,-3
1615919075579849,-4,0,1,1,-3,-9,7,-2
1615919075579849,-3,-1,-3,0,3,6,-14,-5
1615919075580729,4,2,4,0,6,2,7,-4
1615919075580729,10,-2,-7,-6,-12,-15,23,-2
1615919075602787,-15,-1,0,-3,-12,3,-25,-3
1615919075602787,-4,-2,0,3,14,-1,-4,0
1615919075609828,4,-1,-3,-8,-20,0,-9,0
1615919075609828,-1,1,5,3,13,1,-8,-2
1615919075616831,2,1,-6,0,8,0,7,0
1615919075616831,-1,0,2,-1,-8,0,-3,0
1615919075617805,8,-3,2,3,-4,-4,0,0
1615919075617805,-12,-3,-9,-3,-5,1,-6,0
1615919075639506,5,-1,2,-1,2,4,21,4
1615919075639506,-4,-3,-1,-1,7,7,-32,-2
1615919075640485,8,-1,-4,0,-6,-16,0,2
1615919075640485,-5,2,-4,1,12,11,-3,-2
1615919075670460,-4,-1,2,-2,-6,-2,-3,-2
1615919075670460,2,-1,-3,-1,11,-2,11,11
1615919075671458,-2,-1,0,-2,0,-9,2,0
1615919075671458,-6,-2,-4,-3,4,6,16,-4
1615919075677441,-1,-1,4,-2,-16,-8,-10,-2
1615919075677441,-6,-1,-5,-2,-15,1,12,-6
1615919075677441,6,-3,-7,1,12,5,-11,2
1615919075677441,-25,-2,1,-2,1,-9,6,1
1615919075699964,-4,2,3,2,5,4,-10,-2
1615919075699964,3,-5,-8,0,7,-4,-8,-4
1615919075699964,-5,0,0,-6,-13,-8,4,-1
1615919075699964,7,1,1,0,7,2,-7,0
1615919075722476,0,-2,-1,-1,6,-1,-2,0
1615919075722476,-4,-2,0,-4,-8,-6,7,-1
1615919075722793,-2,-1,2,1,9,15,1,-2
1615919075722793,7,-3,-10,-5,-6,-9,-7,1
1615919075736811,-2,1,3,3,8,-3,-7,-1
1615919075736811,2,2,8,0,5,4,5,0
1615919075744796,-5,-3,-1,-3,-12,-13,3,-4
1615919075744796,4,-2,-5,0,0,-7,-11,-3
1615919075759910,-2,-1,0,0,-8,11,7,5
1615919075759910,1,3,0,0,15,2,13,-2
1615919075759910,-9,-3,0,-5,-12,6,-25,-2
1615919075759910,2,1,3,3,3,-3,-1,0
1615919075782022,2,-1,-4,3,5,-8,-8,-9
1615919075782022,-11,-2,-3,-2,-2,-8,13,-2
1615919075783022,-1,2,8,0,-2,-2,-15,2
1615919075783022,4,0,-5,-1,-8,-1,-27,-7
1615919075796790,7,-1,-4,-2,7,11,7,1
1615919075796790,-15,0,4,2,7,-5,-7,-4
1615919075805046,1,-2,-6,1,9,4,17,2
1615919075805046,-4,-2,3,-4,-13,-2,-28,-1
1615919075820008,4,0,13,2,1,2,3,1
1615919075820008,5,1,-6,-1,-5,-2,-9,-4
1615919075820008,-7,-3,-8,-3,8,-1,3,-5
1615919075820008,6,2,10,2,-11,-3,9,-1
1615919075841917,-2,0,-4,-8,-3,-4,-6,1
1615919075841917,3,-6,-7,-4,-1,5,0,3
1615919075842914,-4,2,14,11,0,2,9,3
