timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1615918123916736,2,10,23,-1,-2,-7,4,1
1615918123916736,-5,-7,-19,-4,-2,-9,-8,-2
1615918123918730,-1,3,-6,-2,0,3,-1,-1
1615918123918730,-2,0,11,5,-4,0,-2,-2
1615918123939929,-1,-5,-19,-1,3,6,3,-1
1615918123939929,-4,-4,-31,-4,-2,-4,-1,-3
1615918123941306,3,6,30,5,1,0,0,3
1615918123941306,-1,-4,-16,-3,0,1,-2,-3
1615918123953613,-2,-4,-11,-5,0,5,1,0
1615918123953613,2,8,4,2,-6,-5,3,2
1615918123962289,-3,-5,-25,-4,-4,-11,-4,-4
1615918123962289,0,-4,-9,-4,0,2,2,-3
1615918123977274,-1,-3,-9,1,0,-1,-5,-2
1615918123977274,3,8,-4,-1,6,8,0,0
1615918123978247,1,5,35,1,-5,-6,-1,0
1615918123978247,-1,-1,-1,1,-2,3,2,3
1615918124000008,-2,-1,-13,-1,2,-2,-3,-2
1615918124000008,-1,-8,1,-1,5,0,-4,-2
1615918124001270,-3,0,-18,-3,-1,-1,1,-2
1615918124001270,-1,2,-2,-3,-3,-2,0,-1
1615918124022538,0,-3,0,-2,0,-4,1,0
1615918124022538,-1,-2,-6,-1,-7,-3,-1,-3
1615918124023538,1,0,7,1,2,5,-2,0
1615918124023538,-1,-1,-10,-2,1,-1,1,0
1615918124037337,-3,-1,7,-3,-5,-3,-2,-2
1615918124037337,1,11,-5,3,3,3,2,3
1615918124043516,-2,1,11,-1,3,0,3,-5
1615918124043516,1,1,-18,-4,-2,4,-3,-1
1615918124059365,-1,-3,-5,3,-1,-4,-2,-3
1615918124059365,0,-5,-15,-3,1,-6,-1,1
1615918124061336,-3,-8,-30,-2,-2,1,-1,0
1615918124061336,-3,-2,5,-2,4,5,4,-3
1615918124082341,0,5,12,2,0,3,-2,0
1615918124082341,-2,-4,0,-5,-2,-1,-3,-2
1615918124088545,1,-4,4,-2,-2,-2,-1,2
1615918124088545,-2,1,5,4,-4,-14,-3,-1
1615918124096909,2,4,16,-2,-1,7,0,2
1615918124096909,-4,-5,-4,-2,-2,-1,1,-3
1615918124103653,1,9,20,0,2,0,-1,0
1615918124103653,-1,-4,6,-7,-5,-6,-1,1
1615918124119197,-2,-4,17,8,0,-1,-1,-3
1615918124119197,1,5,19,1,-1,4,1,0
1615918124121118,-3,-4,-16,-2,-2,-1,-6,-2
1615918124121118,0,1,-2,-3,-1,-15,1,0
1615918124142301,-1,-3,-33,0,1,4,-1,0
1615918124142301,0,-6,8,-2,-2,2,-1,-2
1615918124143298,-2,-12,-19,-4,-3,-8,-2,-2
1615918124143298,3,17,60,8,2,8,0,1
1615918124156282,-4,-2,-9,2,-1,-4,1,-2
1615918124156282,-1,-5,-22,-4,-2,1,-1,0
1615918124163277,0,1,20,5,-3,-2,-2,-1
1615918124163277,-4,-4,-7,0,-2,2,2,0
1615918124179225,-1,-2,2,-4,-2,-1,-3,-4
1615918124179225,0,0,-1,2,0,3,-1,-1
1615918124181195,-2,-7,-21,-1,2,-3,2,0
1615918124181195,-2,-2,25,0,-2,-1,-3,-2
1615918124202591,0,-3,-15,1,0,11,-1,-1
1615918124202591,-2,-3,-9,-3,1,-15,0,0
1615918124203591,2,6,0,-3,-1,3,0,1
1615918124203591,-2,-6,3,4,0,5,-3,-3
1615918124216903,0,-3,5,-1,0,0,2,1
1615918124216903,-2,2,-1,-3,-3,-6,-5,-1
