timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1615918617743057,1,-1,-3,-2,-2,-1,-1,-1
1615918617743057,-2,0,-2,0,-2,-1,-1,0
1615918617752033,0,-2,2,-3,1,-2,0,-1
1615918617752033,-1,-1,-2,0,-1,-1,-1,0
1615918617766992,1,-1,0,1,0,0,-2,-1
1615918617766992,0,-2,-2,-1,-2,-1,0,-1
1615918617768987,-1,-2,-1,1,-1,-1,1,0
1615918617768987,0,-2,-1,-3,-1,-3,-1,1
1615918617788934,-1,0,1,-2,-2,-2,1,-2
1615918617788934,-2,-2,0,-1,-2,0,-1,-2
1615918617791926,-2,0,-2,0,-1,-1,-2,0
1615918617791926,-2,-1,-1,-2,1,0,-1,-1
1615918617811872,-2,0,0,1,-1,-1,-1,-1
1615918617811872,0,-1,0,-2,-1,-3,-2,0
1615918617813867,-1,-2,-1,1,-2,-2,-1,-2
1615918617813867,-1,-1,-1,1,0,0,1,0
1615918617827003,0,-1,-1,1,-1,0,-2,-1
1615918617827003,-2,-2,0,-2,-2,-1,0,-2
1615918617828999,0,-1,-2,-1,-2,-2,-1,-1
1615918617828999,-1,0,0,0,0,-1,-1,0
1615918617849475,-3,0,0,1,0,-3,-1,-1
1615918617849475,-1,-2,-1,-2,-1,-1,-2,0
1615918617851470,-1,0,-2,0,0,0,-1,-1
1615918617851470,-2,0,0,-1,0,-2,-1,-1
1615918617872413,2,-1,-1,-2,0,-2,0,0
1615918617872413,0,-1,-1,-3,-1,-3,-1,-1
1615918617874432,-1,-1,0,0,-2,-1,0,-1
1615918617874432,0,-1,-2,0,-1,0,-1,-1
1615918617887374,-2,0,-1,-1,-3,0,0,1
1615918617887374,1,0,-1,-2,0,-2,-1,-1
1615918617889368,-1,-1,0,-2,0,-1,0,-1
1615918617889368,-1,-1,0,1,-1,-2,-1,-1
1615918617909803,-1,-3,0,-3,0,-2,-1,-1
1615918617909803,0,0,0,-3,-1,-1,-1,-1
1615918617910802,-2,1,-2,-1,0,-1,0,-1
1615918617910802,-2,-2,-2,3,-2,0,1,0
1615918617931524,0,1,-1,0,-1,-1,1,0
1615918617931524,-2,-1,-1,2,-1,1,-1,-1
1615918617933519,0,-1,-2,-2,-2,-2,-2,0
1615918617933519,-1,-2,-2,-3,-1,0,-1,-2
1615918617946484,-3,0,-3,-2,0,0,-2,0
1615918617946484,0,-2,-2,0,-2,-1,0,-1
1615918617953466,-1,-2,0,0,-2,-1,0,0
1615918617953466,-1,-1,0,-3,-1,-1,-1,-1
1615918617969405,0,-3,0,-1,0,-2,-2,0
1615918617969405,-1,1,-1,-1,-2,-1,-2,0
1615918617971400,-2,-1,-1,-2,1,-1,0,0
1615918617971400,-1,1,-1,-1,-1,-1,-2,-1
1615918617992367,-1,-1,0,-3,-1,-1,-1,-1
1615918617992367,-2,-2,1,0,0,0,0,-1
1615918617994338,0,-1,-1,0,-1,1,1,-2
1615918617994338,1,-1,0,-2,0,2,0,0
1615918618006307,-1,-1,0,1,-1,-1,-1,-2
1615918618006307,-1,-2,0,-2,0,-2,0,0
1615918618013312,-1,-2,-2,-2,-1,-1,-2,-2
1615918618013312,0,0,-2,0,-2,-2,-1,-2
1615918618029245,-1,-1,-1,0,-2,0,-2,-1
1615918618029245,0,-1,1,0,-3,-2,-1,1
1615918618031240,0,-2,-2,-3,-2,-1,-2,-1
1615918618031240,0,-2,0,-3,0,-2,-2,0
1615918618053182,-2,0,-3,-1,0,-1,0,0
1615918618053182,-2,-3,-1,-1,0,0,0,0
1615918618054179,-2,0,1,0,1,-1,-1,0
1615918618054179,-1,-1,-1,-2,0,-2,0,0
1615918618066146,0,-1,-1,-4,0,1,-1,-1
1615918618066146,0,-1,-2,-1,0,-2,0,-2
1615918618073128,-1,-2,-2,0,-1,-3,-3,-3
1615918618073128,-2,-2,-1,0,-2,0,-1,0
1615918618089716,-1,-1,0,0,-1,-2,-1,0
1615918618089716,-1,0,0,0,0,1,0,-2
1615918618091711,-1,-1,-2,-1,-1,0,1,1
1615918618091711,-1,-1,-1,-3,-1,-2,0,-3
1615918618111840,1,-3,-2,0,1,-3,-4,0
1615918618111840,-1,-1,-3,-2,-1,0,-1,-1
1615918618113698,-2,1,-2,-1,1,-1,0,-1
1615918618113698,0,-1,-2,-1,-4,1,1,-1
1615918618126940,-3,0,-1,-1,-2,-1,0,-1
1615918618126940,0,-2,-2,-1,0,0,0,0
1615918618132928,-2,-1,1,3,0,0,-2,0
1615918618132928,-1,0,-3,-2,2,-2,-1,-1
1615918618149605,0,-1,0,-2,-1,1,0,-1
1615918618149605,2,1,-3,-2,-2,-2,0,-1
1615918618150604,-1,-3,-1,-2,0,0,0,0
1615918618150604,1,-1,0,-1,-1,-1,-2,1
