timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1615918644917136,-3,-3,-1,-2,-1,-3,-2,-1
1615918644917136,0,0,0,-3,0,1,-2,-1
1615918644926112,0,-3,0,-1,-1,-1,0,-1
1615918644926112,-1,0,-1,-2,-2,-1,-2,0
1615918644940281,0,0,1,-1,0,1,1,0
1615918644940281,-1,0,-1,1,0,1,-1,0
1615918644942304,-1,1,-2,1,1,0,-1,0
1615918644942304,-1,-3,-2,0,-5,-1,-1,-1
1615918644963090,-1,-2,-1,-1,-2,-1,0,-1
1615918644963090,-2,-2,1,0,0,0,-2,-1
1615918644965043,1,0,0,-1,-1,-1,-1,0
1615918644965043,-1,1,0,0,1,0,1,-1
1615918644977118,-2,0,0,-1,0,2,-1,-1
1615918644977118,-2,-1,-2,-2,-3,-2,-1,-1
1615918644986099,-1,0,1,-2,1,1,-1,-1
1615918644986099,0,-2,-2,-1,-1,-2,-2,-2
1615918645000120,-1,0,-1,-2,-1,-3,0,0
1615918645000120,0,-1,-1,0,0,-2,-1,1
1615918645002116,-2,-1,-2,1,-1,-2,1,-1
1615918645002116,-2,-2,-2,0,0,0,-1,0
1615918645023055,-2,-2,-2,-4,-3,0,0,-1
1615918645023055,-2,1,-1,0,1,0,0,1
1615918645025052,0,2,-2,0,-1,-1,0,1
1615918645025052,0,1,3,2,1,-2,-1,-1
1615918645037017,1,0,-2,-1,1,-2,-2,-2
1615918645037017,0,-2,-1,-2,-4,0,0,-1
1615918645045993,-1,-1,-1,-1,-1,0,0,0
1615918645045993,-1,-1,1,-1,-2,0,0,1
1615918645060648,-1,0,-2,-1,0,-2,-3,-1
1615918645060648,0,-1,-2,-1,-2,-2,-1,-1
1615918645062621,-1,0,0,-1,-1,2,-1,-2
1615918645062621,0,0,0,-3,-1,0,1,-1
1615918645082624,-1,-2,-1,-1,0,-1,0,-1
1615918645082624,-1,-1,-3,-2,0,-1,-2,-1
