timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1615920625971302,0,-1,3,1,-44,9,-7,5
1615920625971302,-4,-4,-5,-8,1,7,5,-6
1615920625972324,-1,-3,1,0,52,-6,-38,0
1615920625972324,-3,-1,-2,-2,-22,-14,7,-7
1615920625973296,-2,0,-1,0,67,-10,-35,-1
1615920625973296,-4,-5,-5,1,26,-4,20,-10
1615920625976289,0,-2,-2,0,35,5,5,3
1615920625976289,-2,0,0,-1,16,0,3,-3
1615920626008204,3,3,2,6,49,4,19,1
1615920626008204,-2,-1,-2,-8,-12,-6,-30,-11
1615920626009205,1,1,1,-3,-5,1,2,1
1615920626009205,-3,-1,-3,2,18,0,-2,-4
1615920626015185,-2,-3,-6,1,12,31,16,0
1615920626015185,2,3,7,1,-78,-18,-20,-5
1615920626016186,-1,-1,-5,0,-30,3,12,7
1615920626016186,2,1,1,-7,-3,-23,-8,1
1615920626039170,-3,-4,-5,-8,-88,13,-2,1
1615920626039170,-1,0,1,7,6,7,10,0
1615920626039170,-3,-1,0,3,2,-3,5,-7
1615920626039170,1,-1,-3,-7,-59,3,-5,9
1615920626052136,-3,-5,-3,1,36,11,-4,-3
1615920626052136,1,-1,-1,-2,-45,-1,-1,4
1615920626067195,-2,0,3,10,10,6,18,-1
1615920626067195,4,4,3,-3,-11,-1,5,15
1615920626075074,1,0,-6,-3,24,-8,10,-8
1615920626075074,-4,-2,3,6,14,20,9,-1
1615920626076077,1,-2,3,-8,12,-10,-16,-3
1615920626076077,-2,-1,2,6,61,16,34,0
1615920626089059,1,-1,0,-3,27,-21,-9,4
1615920626089059,0,-2,-5,-3,15,-17,-3,0
1615920626096626,-3,-1,-8,-5,-31,0,-5,-1
1615920626096626,-2,-2,6,16,-25,-2,-24,-9
1615920626111591,-1,2,4,-5,32,2,10,6
1615920626111591,3,0,-4,-7,43,7,-17,1
1615920626119565,-2,0,-5,-2,24,-12,21,-6
1615920626119565,0,2,1,-3,-85,-14,-12,14
1615920626135523,0,-1,0,3,11,17,1,4
1615920626135523,0,-1,0,-4,7,0,13,-1
1615920626150482,-1,-5,-2,-3,-14,-1,-6,-8
1615920626150482,-4,-3,-6,-8,12,-23,-8,-11
1615920626152477,-1,0,3,0,-60,-16,-4,1
1615920626152477,0,2,4,15,8,13,2,0
1615920626156491,-1,-1,8,-9,-28,-17,6,2
1615920626156491,-3,-3,-7,-4,30,16,-3,-6
1615920626171426,-1,-2,-1,2,29,-4,-25,-4
1615920626171426,-4,-3,-10,-10,-85,-32,5,-5
1615920626180421,-2,0,-1,4,-28,-19,-5,0
1615920626180421,0,-3,-4,-4,7,-6,7,-5
1615920626195363,2,1,3,4,-8,-3,9,3
1615920626195363,-2,-3,0,-5,11,1,-66,-11
1615920626195363,0,0,-7,-3,-9,-20,13,4
1615920626195363,-2,-1,4,4,3,3,8,-4
1615920626209326,0,0,-6,0,45,3,-19,4
1615920626209326,-1,2,3,2,14,8,27,-7
1615920626216329,2,1,-1,-2,-17,8,-13,5
1615920626216329,-3,-3,-1,2,79,-3,-21,-13
1615920626231266,2,-2,1,-2,-72,5,5,-3
1615920626231266,0,-4,-8,-13,50,20,18,4
1615920626240241,-1,-1,-2,-1,10,-7,-23,-7
1615920626240241,-2,0,-2,-4,-27,15,25,2
1615920626255241,-2,-1,1,4,3,11,4,0
1615920626255241,-3,-1,-2,2,7,-9,-29,-3
1615920626255241,2,1,3,-1,1,18,2,3
1615920626255241,0,-3,-5,-4,-4,-8,5,6
1615920626269205,-4,0,-2,-1,19,-9,-7,-10
1615920626269205,3,4,8,3,-104,-9,10,5
1615920626285161,-1,-3,-6,-1,61,30,13,4
1615920626285161,0,2,6,5,-14,-5,-18,-7
1615920626291145,-3,0,-4,-5,21,10,5,-1
1615920626291145,1,2,8,11,15,-16,21,5
1615920626300125,-2,-4,-7,-13,-47,12,0,4
1615920626300125,2,-1,-3,-3,-10,-15,4,1
1615920626315410,-2,-3,-3,-3,-43,-29,7,2
1615920626315410,-2,-3,-4,-2,15,1,-4,-3
1615920626316308,-1,2,1,16,75,23,-5,-6
1615920626316308,2,4,7,-7,-35,13,9,6
1615920626330270,-2,-1,-1,1,0,2,8,-7
1615920626330270,-5,-1,-4,0,13,-7,1,1
1615920626353209,-3,-4,-4,3,24,7,-8,-3
1615920626353209,-1,1,-3,-1,12,-26,4,-9
1615920626354206,2,-2,0,-2,53,15,10,7
1615920626354206,0,0,-2,-5,-10,6,22,2
1615920626367302,-1,-1,1,5,-11,-10,-8,-5
1615920626367302,-1,-1,-2,-5,1,2,-24,-2
1615920626375277,2,-1,0,5,-23,2,26,5
1615920626375277,-3,-3,-8,-7,16,-1,-20,-5
1615920626375277,-1,4,13,7,-2,-1,-4,8
1615920626375277,-3,-8,-9,-5,6,15,8,-1
1615920626390138,0,-4,-6,-5,-6,-17,-20,-7
1615920626390138,2,1,3,2,6,3,27,10
