timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1615920596538178,-2,-4,-2,-2,-6,1,1,0
1615920596538178,-1,0,2,-1,-11,-9,-14,-11
1615920596553163,-1,1,-3,1,52,6,-3,1
1615920596553163,0,-1,0,-2,10,5,26,2
1615920596561137,-1,0,-1,-1,-10,-5,-13,1
1615920596561137,-5,-4,-1,-2,-1,-23,3,-5
1615920596576148,1,-1,-1,-3,-27,3,-6,-1
1615920596576148,-3,-2,-7,-5,33,-1,-9,1
1615920596577146,-2,-1,-4,-3,5,-8,-19,-5
1615920596577146,2,1,7,3,-1,13,28,5
1615920596590140,0,-1,-4,-2,4,-23,-7,12
1615920596590140,-4,0,2,1,18,13,-9,-13
1615920596597813,-1,-3,-1,1,10,-7,-16,-4
1615920596597813,-1,0,-2,-2,-27,-2,6,2
1615920596612763,1,-2,-5,2,53,13,-4,0
1615920596612763,2,0,0,-1,2,3,-1,7
1615920596620752,-3,-2,0,0,-53,-7,14,3
1615920596620752,-2,-2,-3,-4,-6,-2,-38,-12
1615920596636670,0,-1,2,-5,-16,-13,33,-1
1615920596636670,-1,-2,-1,2,-1,-21,-8,-1
1615920596636670,2,1,1,0,0,6,-2,-2
1615920596636670,-4,-1,-4,-8,-25,-11,6,1
1615920596650633,0,0,-3,1,7,22,-1,-6
1615920596650633,-1,-3,-1,-6,-61,-22,-9,0
1615920596657615,0,2,4,4,17,3,14,0
1615920596657615,1,-3,-2,-1,-26,0,0,4
1615920596673572,-3,-2,0,0,33,5,-4,-5
1615920596673572,1,0,0,1,5,11,6,-6
1615920596681551,-2,-1,-1,-3,-44,-3,-14,-10
1615920596681551,0,-2,-5,-4,-5,-1,0,2
1615920596696511,-1,1,2,4,16,7,4,-2
1615920596696511,1,0,1,-2,-14,-15,4,5
1615920596703497,-1,-3,-9,-1,20,-2,-14,0
1615920596703497,-2,1,4,4,47,18,-9,-3
1615920596710479,-1,0,-2,-5,-46,-13,14,5
1615920596710479,-2,0,0,0,16,12,-3,-12
1615920596726447,-2,2,7,1,15,-17,0,-4
1615920596726447,1,1,3,4,40,2,-5,-1
1615920596733496,0,-2,-1,-1,-8,12,-3,2
1615920596733496,-2,-3,-6,-2,11,14,-12,1
1615920596741475,0,-1,-1,3,31,-11,16,-1
1615920596741475,0,-1,-3,-8,-57,-8,-7,0
1615920596756533,-2,-2,3,3,-30,-7,1,-4
1615920596756533,0,-2,-2,1,6,14,0,-6
1615920596757457,1,-2,0,-4,11,6,-2,6
1615920596757457,-2,-2,0,2,13,-3,12,0
1615920596770398,0,0,-1,0,-7,-14,-7,-4
1615920596770398,-1,-1,1,-4,-11,-1,-38,-1
1615920596778380,0,-2,-3,3,12,1,-9,-1
1615920596778380,-1,-2,1,0,-7,-6,21,-3
1615920596793361,-3,-4,-2,-3,-26,-9,-14,0
1615920596793361,-1,2,1,3,20,-11,15,6
1615920596800318,-3,-1,-2,-3,5,-3,-18,-8
1615920596800318,-2,-3,-2,-4,-7,-3,-12,3
1615920596816294,0,-1,-1,-2,1,-3,8,-6
1615920596816294,-1,-1,1,-1,-24,4,11,3
1615920596817272,-1,-1,-2,0,13,10,16,-2
1615920596817272,0,3,-3,-1,-8,-12,-7,-1
1615920596830241,-1,-1,-3,0,18,14,-4,2
1615920596830241,2,0,-5,-2,5,-2,6,-1
1615920596838220,0,-1,2,-2,-24,4,2,8
1615920596838220,-2,-3,-4,2,38,5,13,-16
1615920596853275,-1,0,-1,1,-6,7,-16,-4
1615920596853275,-1,-1,6,1,10,-6,19,1
1615920596860725,1,1,-1,-4,-27,5,-12,0
1615920596860725,-1,-2,-2,1,-1,-3,5,6
1615920596875682,1,-1,2,-3,3,-2,11,2
1615920596875682,-4,-1,0,4,30,-6,-11,-5
1615920596876679,0,-2,-3,-6,-13,2,10,0
1615920596876679,-1,0,-2,-2,21,7,-16,-1
1615920596890661,3,2,1,0,-7,1,0,6
1615920596890661,-3,-1,-2,1,-5,-6,9,0
1615920596897646,-2,-3,0,-1,7,-4,0,-4
1615920596897646,0,-1,-4,-3,-18,-11,-11,-2
1615920596921582,-1,-3,0,-1,14,16,-10,-5
1615920596921582,-1,1,-4,-6,-33,-14,-35,-2
1615920596921582,-2,1,1,0,3,9,5,3
1615920596921582,-1,-1,1,1,29,4,0,-7
1615920596936518,-2,-1,0,1,-93,-7,-3,-1
1615920596936518,-1,-4,-5,-3,-2,5,36,2
1615920596937516,-1,-1,1,1,-1,-28,-25,-7
1615920596937516,0,1,4,3,-14,20,-5,3
1615920596952537,-2,0,-1,-1,25,3,7,-1
1615920596952537,-1,0,-2,-2,-13,-41,-9,-6
1615920596958524,0,-1,-5,1,27,3,-14,-1
1615920596958524,-2,-3,0,0,-6,5,18,5
1615920596973515,-3,-4,-5,-4,14,5,1,-5
1615920596973515,1,0,2,4,-2,14,-9,1
1615920596980482,3,2,6,-3,-4,4,37,7
1615920596980482,-3,-1,-4,-2,2,-10,-30,-6
1615920597004674,0,0,-5,-2,14,-6,21,2
1615920597004674,1,0,-2,-3,13,0,-12,0
1615920597004674,-2,-1,-1,-1,-41,-7,13,-4
1615920597004674,0,0,-1,-2,19,-2,11,2
1615920597010657,-1,-2,-1,0,5,-11,7,1
1615920597010657,-1,-3,-3,-2,36,16,4,-4
1615920597017662,0,-2,-1,-3,-14,-2,-11,-2
1615920597017662,-3,-3,-3,-1,-26,-21,2,-1
1615920597033629,-1,1,-3,3,-3,-8,-6,-8
1615920597033629,-1,0,4,-5,-33,9,2,9
1615920597040606,-5,-3,-4,-2,21,-22,-13,-6
1615920597040606,-2,-1,-3,-2,-1,-4,16,3
1615920597056534,-1,-2,3,-2,9,-3,-26,-10
