timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1615919184220627,1,0,0,0,10,22,-4,-1
1615919184220627,3,-3,-3,-2,-7,-29,-16,0
1615919184228609,3,1,5,5,5,-2,5,1
1615919184228609,-3,-1,-6,-6,31,19,-4,-3
1615919184229841,0,0,-1,1,-31,4,-3,-1
1615919184229841,-5,-2,0,-1,10,-2,0,-1
1615919184250870,-1,-5,-6,-3,-24,-8,-11,-1
1615919184250870,2,4,5,9,5,9,24,4
1615919184251874,-1,-3,-2,-15,-4,-13,-9,-2
1615919184251874,1,2,-2,1,6,19,9,0
1615919184265861,-3,1,0,-1,-8,-11,8,-4
1615919184265861,0,-5,-4,0,6,-6,-15,-1
1615919184273813,-1,-4,0,1,-3,0,-5,-2
1615919184273813,1,0,1,3,-8,4,6,-1
1615919184288829,-2,0,-1,-6,26,16,-3,-4
1615919184288829,-2,2,7,1,-15,-23,-7,-1
1615919184289826,-1,2,2,2,2,1,1,-4
1615919184289826,-1,-4,-4,-4,-1,-5,-9,0
1615919184311586,1,-2,-1,-1,0,9,14,2
1615919184311586,-2,-1,-9,-5,5,-2,-33,-3
1615919184311586,0,0,-2,-3,-26,-6,1,0
1615919184311586,-1,-1,-1,1,2,-1,-2,-1
1615919184334528,0,3,4,2,19,1,-9,-3
1615919184334528,-1,-2,-1,-3,6,12,7,0
1615919184335527,0,1,-1,0,7,-16,3,2
1615919184335527,0,0,2,0,33,-2,-7,0
1615919184348887,-2,-3,-3,-4,-18,0,11,3
1615919184348887,-2,1,-3,3,-3,2,12,0
1615919184349913,-1,0,2,-6,15,-6,-24,-1
1615919184349913,-2,-4,-3,-4,-10,-6,13,0
1615919184370902,0,6,8,2,-3,-3,0,1
1615919184370902,0,-1,-1,-6,-14,4,-2,-1
1615919184371876,-1,2,2,6,-3,10,3,-1
1615919184371876,-2,-1,1,-3,-13,0,25,-1
1615919184394020,-4,-4,-8,-3,10,-10,-52,-5
1615919184394020,-2,0,1,-3,-3,2,-3,-1
1615919184394919,1,-1,-5,3,-6,6,9,1
1615919184394919,-2,-1,-1,-2,4,4,-7,-1
1615919184408752,-1,-4,-6,-1,-5,0,18,1
1615919184408752,-1,-2,-2,0,3,2,-6,-3
1615919184409749,-1,-1,1,0,-1,-4,3,1
1615919184409749,0,2,3,2,-9,6,-10,-4
1615919184430693,-2,-6,-1,1,20,2,7,0
1615919184430693,-1,-2,-8,-5,-10,3,-6,0
1615919184431690,-2,0,-2,1,7,-4,5,-1
1615919184431690,2,0,-1,0,-1,17,0,3
1615919184454827,-1,1,1,0,9,-6,3,-3
1615919184454827,0,-5,-3,-3,-15,-2,-2,-2
1615919184455612,-3,-2,-2,-1,1,11,7,-1
1615919184455612,-1,1,-1,8,-1,-12,-8,0
1615919184468846,0,-1,-3,-13,-13,-1,14,-2
1615919184468846,-2,0,1,5,8,2,-9,-2
1615919184469843,2,1,-7,0,-5,-10,-8,-2
1615919184469843,0,-2,-1,-3,-5,6,5,-2
1615919184491078,-1,-1,-2,6,-2,-3,12,-1
1615919184491078,2,2,12,4,-3,-17,-3,-2
1615919184499075,0,0,1,-7,-24,2,-2,2
1615919184499075,-3,-2,0,2,14,4,-10,-1
1615919184514142,0,-3,-7,-7,1,-11,-9,-2
1615919184514142,0,-2,-1,-2,-48,7,10,-1
1615919184515694,2,6,8,3,24,7,-6,-2
1615919184515694,-1,-1,-3,-1,-9,-6,2,-1
1615919184528452,-3,-2,-4,-1,-15,-10,0,-6
1615919184528452,2,7,9,-1,9,-5,-7,4
1615919184529972,-3,-5,-5,4,6,3,9,-1
1615919184529972,-2,-2,2,-15,-29,-19,-4,-2
1615919184551075,0,-2,-8,7,14,12,-7,-1
1615919184551075,-2,0,-6,0,13,3,10,-1
1615919184551921,-1,-1,1,-5,-24,3,-5,-2
1615919184551921,1,3,-2,0,17,-4,-1,-1
1615919184574034,0,1,6,2,-7,-7,-2,1
1615919184574034,-3,-3,1,-2,2,-2,1,-2
1615919184574034,-2,-4,-9,-3,-16,-7,-1,0
1615919184574034,-2,-2,-2,0,-2,0,0,0
1615919184589098,-1,1,0,-2,11,6,3,-1
1615919184589098,2,1,11,5,27,10,-7,-1
1615919184589098,1,-1,-1,-2,7,-3,2,-2
1615919184589098,-3,-5,-5,1,-10,-4,-6,-5
1615919184611614,1,5,5,-6,7,8,1,2
1615919184611614,-4,-2,-4,-1,-7,-1,11,-2
1615919184612051,1,-1,-3,1,9,-4,-29,3
1615919184612051,1,0,3,-5,0,0,7,3
1615919184633997,-3,-4,-7,-7,-16,-7,-6,-2
1615919184633997,-2,-5,-10,-4,-18,-8,4,-2
1615919184633997,0,4,11,3,5,-12,5,-2
1615919184633997,-1,-1,-3,5,15,8,0,-4
1615919184648869,-1,-2,1,1,-6,-6,-3,-1
1615919184648869,0,-2,-7,-4,-25,-1,0,-1
1615919184649903,1,0,-4,8,56,19,-3,0
1615919184649903,0,1,2,-10,-38,-4,-5,-1
1615919184670884,1,-2,1,0,1,-2,-3,0
1615919184670884,-4,-4,-4,0,1,-5,-2,-4
1615919184671858,-2,3,-1,4,1,13,6,0
1615919184671858,0,1,0,-4,-24,-7,2,0
1615919184693842,2,2,3,3,1,0,20,2
1615919184693842,-2,-4,-4,-2,-2,-2,-42,-3
1615919184694820,0,-3,-5,-1,-11,-2,21,-2
1615919184694820,0,1,5,0,25,8,-11,-1
1615919184708864,-1,-4,-3,-4,-12,-15,2,0
1615919184708864,0,1,0,-5,-1,-4,2,2
1615919184709871,-1,-5,-2,-3,-3,5,7,0
1615919184709871,-2,-1,8,1,-7,-14,-10,-3
1615919184730837,2,0,-3,5,52,26,-3,0
1615919184730837,-1,2,6,0,-17,-26,3,-1
1615919184731807,-3,-4,-6,-5,-4,-10,-9,-4
1615919184731807,-2,0,-6,2,-24,2,12,0
1615919184753978,-1,1,2,-3,-11,9,-7,-2
1615919184753978,1,3,4,2,22,2,8,3
1615919184754886,-1,-1,2,-9,-30,-16,-7,-3
1615919184754886,1,1,-13,6,19,4,2,-2
1615919184768916,-4,-4,-2,-1,-23,-12,3,-2
1615919184768916,0,-3,-5,-3,13,11,-8,-1
1615919184768916,-2,-2,1,1,-8,-3,3,0
1615919184768916,-1,-2,0,-8,4,-4,2,0
1615919184791692,-2,1,-2,-2,-2,-2,-8,-3
1615919184791692,0,0,1,3,5,4,8,-1
1615919184791692,0,-3,0,-3,2,-1,4,1
1615919184791692,1,-2,-4,2,-31,4,-1,1
1615919184813931,-1,0,2,0,-15,-33,-2,-2
1615919184813931,-5,-5,-5,-3,0,7,3,-2
1615919184814863,1,0,3,1,11,4,5,-3
1615919184814863,-2,0,1,2,21,8,-2,-1
1615919184828824,-3,-5,-7,-13,-15,6,-4,-4
1615919184828824,0,-1,-8,4,-1,-12,2,-2
1615919184829823,-1,-1,-1,-4,5,3,-15,0
1615919184829823,-2,-3,0,5,-22,-9,6,-1
1615919184850883,-2,-3,-7,-5,35,12,-7,0
1615919184850883,0,3,1,-4,5,-7,8,1
1615919184851883,1,0,3,5,3,-1,-6,-1
1615919184851883,-3,-5,-3,-12,5,-1,-5,-2
1615919184873837,-1,1,6,8,-8,2,9,2
1615919184873837,2,6,-1,-4,0,4,-7,-2
1615919184874767,-2,-1,-5,-1,-22,0,8,0
1615919184874767,1,1,6,6,63,19,12,0
