timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1615919192877216,-2,1,-7,-2,-17,4,2,0
1615919192877216,-1,4,0,0,38,3,-4,0
1615919192891898,1,4,9,0,-57,-3,13,1
1615919192891898,-4,-4,0,-3,-11,-10,-6,-4
1615919192898813,-1,-3,-1,0,25,1,-5,-2
1615919192898813,2,-3,-1,-1,6,4,10,3
1615919192914778,-2,-7,-11,-3,8,-6,-2,-3
1615919192914778,3,5,0,3,18,14,0,1
1615919192916773,-3,0,9,-2,-30,-23,-1,-4
1615919192916773,-2,-4,-9,3,-11,-9,-13,-4
1615919192936716,1,1,4,-5,17,8,9,-1
1615919192936716,1,3,-3,0,-4,-1,-10,-2
1615919192938711,-2,-1,3,-1,3,-1,6,-1
1615919192938711,1,1,1,4,-10,3,10,1
1615919192951873,-2,-7,-8,-3,6,-10,-17,-3
1615919192951873,-2,2,0,-1,20,-2,-1,-1
1615919192953842,1,0,-5,-3,-11,9,2,1
1615919192953842,-3,-1,0,-1,-5,-1,-3,0
1615919192974783,-2,-1,2,2,-16,-9,4,0
1615919192974783,-3,-6,-3,-5,4,10,-2,-5
1615919192975781,0,-4,-6,-2,13,-1,-7,-2
1615919192975781,-3,-5,-6,-4,-3,6,-1,-1
1615919192997996,0,1,9,2,5,-10,8,3
1615919192997996,-1,1,5,5,16,8,6,2
1615919192998807,0,2,-3,-2,-17,3,1,1
1615919192998807,-1,-1,1,-2,10,12,-3,-1
1615919193012597,-3,-4,-7,-2,-2,2,3,-1
1615919193012597,-3,-7,-5,-3,-30,-6,5,-2
1615919193013862,-3,1,5,1,-17,-1,-4,-4
1615919193013862,-1,2,-5,0,26,-12,5,0
1615919193034783,-1,3,4,1,-16,8,0,-1
1615919193034783,-2,-4,-8,-8,-21,-5,11,-3
1615919193035773,0,-5,-6,1,7,-1,-13,-1
1615919193035773,0,6,12,7,-11,-3,-2,1
1615919193057689,-2,0,-4,-2,-2,-5,1,0
1615919193057689,-2,-5,0,1,16,-4,0,0
1615919193059686,-3,-2,-5,-7,-39,8,-6,-2
1615919193059686,-2,1,7,-2,-6,-50,-10,-2
1615919193071775,1,-1,-6,4,10,19,8,2
1615919193071775,0,0,1,-1,20,-10,-9,1
1615919193078329,-1,1,-1,-1,-23,0,-2,-1
1615919193078329,4,1,1,0,19,9,8,1
1615919193094748,-1,-1,-2,-1,1,3,1,-1
1615919193094748,-2,-2,-8,-3,-42,-19,-3,-3
1615919193095977,-2,-4,-2,1,26,-2,6,0
1615919193095977,1,6,-1,-6,-2,10,-6,0
1615919193117877,1,-5,-8,-2,3,-8,6,0
1615919193117877,-2,-1,1,4,-3,11,-6,-3
1615919193118899,3,2,5,3,10,-3,0,1
1615919193118899,-3,-7,-3,-4,-34,-2,4,-4
1615919193131925,2,-3,-7,-5,9,21,-9,0
1615919193131925,0,3,0,0,4,-10,-2,1
1615919193138808,-1,-1,-1,-2,7,7,7,1
1615919193138808,1,-1,-2,1,-17,0,-8,1
1615919193154405,-3,2,3,-1,-23,1,14,-2
1615919193154405,-1,-6,-2,-2,11,-2,-5,-2
1615919193155973,1,0,-3,4,21,-11,13,-1
1615919193155973,-3,-5,-2,-5,-14,-4,-46,-3
1615919193177698,0,2,0,0,-14,2,13,-1
1615919193177698,1,2,-3,-3,4,-24,-11,-1
1615919193178698,0,2,15,2,8,5,-2,-2
1615919193178698,0,-3,-5,-4,5,4,10,2
1615919193191961,-1,-2,1,2,-33,-9,-11,-3
1615919193191961,-1,1,-4,-1,4,2,2,0
1615919193197975,0,-1,-4,-5,3,21,6,-1
1615919193197975,1,0,4,1,-1,-2,1,-1
1615919193214901,-1,0,-1,-2,-7,0,-7,-2
1615919193214901,-2,1,3,-2,-23,-5,2,0
1615919193215896,-4,0,-3,0,30,2,-6,-1
1615919193215896,-1,-5,-5,-4,9,9,8,-3
1615919193236875,-2,-1,-7,-3,2,-4,-6,-2
1615919193236875,3,5,11,5,7,14,22,2
1615919193238858,-1,-1,-2,-4,-52,-19,-46,-3
1615919193238858,-3,-2,-9,-1,27,-2,5,-4
1615919193251418,-1,-1,13,1,7,-7,-1,1
1615919193251418,-2,-5,0,-1,11,4,-2,1
1615919193258818,0,-1,-7,0,-6,-10,18,0
1615919193258818,1,2,4,-1,8,2,-3,-1
1615919193274799,-1,1,-3,-2,9,0,-6,-2
1615919193274799,-2,-3,-2,-4,-2,13,15,1
1615919193276772,1,-3,-3,-2,-1,-12,-12,1
1615919193276772,-1,0,-2,2,-2,-2,3,-3
1615919193297661,-5,-6,-4,-3,-17,-9,-2,-3
1615919193297661,2,3,0,3,45,1,-15,1
1615919193298662,-4,1,0,-2,5,2,20,0
1615919193298662,1,-1,-1,1,-11,9,1,0
1615919193311949,-1,-2,-1,3,-1,-3,-2,-3
1615919193311949,-2,-1,6,-3,-8,3,6,-1
1615919193318324,1,-4,-10,-4,14,-6,-7,0
1615919193318324,1,8,14,0,-19,-19,-1,0
1615919193334813,2,2,3,1,12,7,13,2
1615919193334813,-4,-4,-8,-3,-8,10,-6,-7
1615919193335811,-2,-1,1,1,35,23,6,-1
1615919193335811,-2,-5,-5,1,-6,-3,-2,-2
1615919193357701,0,-1,-2,-2,8,-12,-3,-1
1615919193357701,0,4,10,2,4,13,0,-1
1615919193359697,-2,-3,-3,-2,-23,-5,-3,-2
1615919193359697,-2,-2,-8,-3,12,-3,3,1
1615919193371314,-1,4,2,-2,-21,7,-5,1
